GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14
Id,Id2,Geography,Total:,English,Spanish:,Spanish: - Linguistically isolated,Spanish: - Not linguistically isolated,Other Indo-European languages:,Other Indo-European languages: - Linguistically isolated,Other Indo-European languages: - Not linguistically isolated,Asian and Pacific Island languages:,Asian and Pacific Island languages: - Linguistically isolated,Asian and Pacific Island languages: - Not linguistically isolated,Other languages:,Other languages: - Linguistically isolated,Other languages: - Not linguistically isolated
1500000US511610307011,511610307011,"Block Group 1, Census Tract 307.01, Roanoke County, Virginia",514,514,0,0,0,0,0,0,0,0,0,0,0,0
1500000US511610307012,511610307012,"Block Group 2, Census Tract 307.01, Roanoke County, Virginia",743,710,5,3,2,22,0,22,6,0,6,0,0,0
1500000US511610307013,511610307013,"Block Group 3, Census Tract 307.01, Roanoke County, Virginia",970,821,45,0,45,71,0,71,17,17,0,16,0,16
1500000US511610307014,511610307014,"Block Group 4, Census Tract 307.01, Roanoke County, Virginia",254,223,17,0,17,8,0,8,6,0,6,0,0,0
1500000US511610307021,511610307021,"Block Group 1, Census Tract 307.02, Roanoke County, Virginia",551,510,31,0,31,10,0,10,0,0,0,0,0,0
1500000US511610307022,511610307022,"Block Group 2, Census Tract 307.02, Roanoke County, Virginia",790,712,43,0,43,17,0,17,11,11,0,7,7,0
1500000US511610307023,511610307023,"Block Group 3, Census Tract 307.02, Roanoke County, Virginia",567,525,42,0,42,0,0,0,0,0,0,0,0,0
1500000US511610307024,511610307024,"Block Group 4, Census Tract 307.02, Roanoke County, Virginia",599,530,25,6,19,27,10,17,17,10,7,0,0,0
1500000US511610308011,511610308011,"Block Group 1, Census Tract 308.01, Roanoke County, Virginia",882,800,17,0,17,47,0,47,9,0,9,9,0,9
1500000US511610308012,511610308012,"Block Group 2, Census Tract 308.01, Roanoke County, Virginia",1564,1364,96,8,88,93,21,72,0,0,0,11,0,11
1500000US511610308013,511610308013,"Block Group 3, Census Tract 308.01, Roanoke County, Virginia",188,151,23,0,23,7,0,7,7,0,7,0,0,0
1500000US511610308021,511610308021,"Block Group 1, Census Tract 308.02, Roanoke County, Virginia",389,359,18,0,18,12,0,12,0,0,0,0,0,0
1500000US511610308022,511610308022,"Block Group 2, Census Tract 308.02, Roanoke County, Virginia",612,585,0,0,0,19,0,19,0,0,0,8,0,8
1500000US511610308023,511610308023,"Block Group 3, Census Tract 308.02, Roanoke County, Virginia",648,605,8,0,8,26,9,17,9,0,9,0,0,0
1500000US511610308024,511610308024,"Block Group 4, Census Tract 308.02, Roanoke County, Virginia",344,335,0,0,0,0,0,0,9,9,0,0,0,0
1500000US511610309001,511610309001,"Block Group 1, Census Tract 309, Roanoke County, Virginia",530,497,24,0,24,9,9,0,0,0,0,0,0,0
1500000US511610309002,511610309002,"Block Group 2, Census Tract 309, Roanoke County, Virginia",1077,981,43,0,43,53,0,53,0,0,0,0,0,0
1500000US511610309003,511610309003,"Block Group 3, Census Tract 309, Roanoke County, Virginia",610,569,0,0,0,16,0,16,8,8,0,17,0,17
1500000US511610309004,511610309004,"Block Group 4, Census Tract 309, Roanoke County, Virginia",260,246,7,0,7,7,0,7,0,0,0,0,0,0
1500000US511610310001,511610310001,"Block Group 1, Census Tract 310, Roanoke County, Virginia",367,340,4,0,4,23,0,23,0,0,0,0,0,0
1500000US511610310002,511610310002,"Block Group 2, Census Tract 310, Roanoke County, Virginia",653,612,8,0,8,33,0,33,0,0,0,0,0,0
1500000US511610310003,511610310003,"Block Group 3, Census Tract 310, Roanoke County, Virginia",349,329,14,0,14,6,0,6,0,0,0,0,0,0
1500000US511610310004,511610310004,"Block Group 4, Census Tract 310, Roanoke County, Virginia",176,165,6,0,6,0,0,0,0,0,0,5,0,5
1500000US511610311001,511610311001,"Block Group 1, Census Tract 311, Roanoke County, Virginia",816,804,5,0,5,7,7,0,0,0,0,0,0,0
1500000US511610311002,511610311002,"Block Group 2, Census Tract 311, Roanoke County, Virginia",890,836,30,0,30,17,0,17,7,0,7,0,0,0
1500000US511610311003,511610311003,"Block Group 3, Census Tract 311, Roanoke County, Virginia",340,313,9,0,9,9,0,9,0,0,0,9,0,9
1500000US511610311004,511610311004,"Block Group 4, Census Tract 311, Roanoke County, Virginia",375,347,10,0,10,18,0,18,0,0,0,0,0,0
1500000US511610311005,511610311005,"Block Group 5, Census Tract 311, Roanoke County, Virginia",427,406,21,7,14,0,0,0,0,0,0,0,0,0
1500000US511610311006,511610311006,"Block Group 6, Census Tract 311, Roanoke County, Virginia",482,448,27,0,27,0,0,0,7,0,7,0,0,0
1500000US511610312001,511610312001,"Block Group 1, Census Tract 312, Roanoke County, Virginia",1412,1348,0,0,0,55,0,55,9,0,9,0,0,0
1500000US511610312002,511610312002,"Block Group 2, Census Tract 312, Roanoke County, Virginia",1019,974,28,0,28,17,0,17,0,0,0,0,0,0
1500000US511610312003,511610312003,"Block Group 3, Census Tract 312, Roanoke County, Virginia",906,863,20,0,20,8,0,8,15,0,15,0,0,0
1500000US511639901001,511639901001,"Block Group 1, Census Tract 9901, Rockbridge County, Virginia",463,450,5,0,5,8,0,8,0,0,0,0,0,0
1500000US511639901002,511639901002,"Block Group 2, Census Tract 9901, Rockbridge County, Virginia",449,428,13,0,13,0,0,0,0,0,0,8,0,8
1500000US511639901003,511639901003,"Block Group 3, Census Tract 9901, Rockbridge County, Virginia",383,371,6,0,6,0,0,0,0,0,0,6,0,6
1500000US511639901004,511639901004,"Block Group 4, Census Tract 9901, Rockbridge County, Virginia",441,418,15,0,15,8,8,0,0,0,0,0,0,0
1500000US511639901005,511639901005,"Block Group 5, Census Tract 9901, Rockbridge County, Virginia",509,481,9,0,9,11,0,11,8,0,8,0,0,0
1500000US511639901006,511639901006,"Block Group 6, Census Tract 9901, Rockbridge County, Virginia",424,383,6,0,6,23,0,23,12,0,12,0,0,0
1500000US511639902001,511639902001,"Block Group 1, Census Tract 9902, Rockbridge County, Virginia",710,695,0,0,0,15,0,15,0,0,0,0,0,0
1500000US511639902002,511639902002,"Block Group 2, Census Tract 9902, Rockbridge County, Virginia",498,470,2,0,2,26,0,26,0,0,0,0,0,0
1500000US511639902003,511639902003,"Block Group 3, Census Tract 9902, Rockbridge County, Virginia",599,575,8,0,8,16,0,16,0,0,0,0,0,0
1500000US511639903001,511639903001,"Block Group 1, Census Tract 9903, Rockbridge County, Virginia",412,377,14,0,14,21,0,21,0,0,0,0,0,0
1500000US511639903002,511639903002,"Block Group 2, Census Tract 9903, Rockbridge County, Virginia",578,571,7,0,7,0,0,0,0,0,0,0,0,0
1500000US511639903003,511639903003,"Block Group 3, Census Tract 9903, Rockbridge County, Virginia",465,405,28,19,9,32,0,32,0,0,0,0,0,0
1500000US511639903004,511639903004,"Block Group 4, Census Tract 9903, Rockbridge County, Virginia",410,395,15,0,15,0,0,0,0,0,0,0,0,0
1500000US511639903005,511639903005,"Block Group 5, Census Tract 9903, Rockbridge County, Virginia",498,491,7,0,7,0,0,0,0,0,0,0,0,0
1500000US511639904001,511639904001,"Block Group 1, Census Tract 9904, Rockbridge County, Virginia",361,330,15,0,15,16,5,11,0,0,0,0,0,0
1500000US511639904002,511639904002,"Block Group 2, Census Tract 9904, Rockbridge County, Virginia",433,422,7,0,7,4,0,4,0,0,0,0,0,0
1500000US511639904003,511639904003,"Block Group 3, Census Tract 9904, Rockbridge County, Virginia",307,301,0,0,0,6,0,6,0,0,0,0,0,0
1500000US511639904004,511639904004,"Block Group 4, Census Tract 9904, Rockbridge County, Virginia",507,484,14,5,9,5,0,5,4,0,4,0,0,0
1500000US511650101001,511650101001,"Block Group 1, Census Tract 101, Rockingham County, Virginia",721,709,7,0,7,5,0,5,0,0,0,0,0,0
1500000US511650101002,511650101002,"Block Group 2, Census Tract 101, Rockingham County, Virginia",439,420,0,0,0,12,0,12,7,7,0,0,0,0
1500000US511650102001,511650102001,"Block Group 1, Census Tract 102, Rockingham County, Virginia",810,770,23,4,19,8,0,8,9,5,4,0,0,0
1500000US511650102002,511650102002,"Block Group 2, Census Tract 102, Rockingham County, Virginia",730,656,54,17,37,20,0,20,0,0,0,0,0,0
1500000US511650103001,511650103001,"Block Group 1, Census Tract 103, Rockingham County, Virginia",630,604,5,0,5,10,0,10,0,0,0,11,11,0
1500000US511650103002,511650103002,"Block Group 2, Census Tract 103, Rockingham County, Virginia",1052,956,40,0,40,45,0,45,0,0,0,11,0,11
1500000US511650104001,511650104001,"Block Group 1, Census Tract 104, Rockingham County, Virginia",425,390,19,0,19,16,0,16,0,0,0,0,0,0
1500000US511650104002,511650104002,"Block Group 2, Census Tract 104, Rockingham County, Virginia",481,459,6,6,0,5,0,5,4,0,4,7,0,7
1500000US511650105001,511650105001,"Block Group 1, Census Tract 105, Rockingham County, Virginia",350,229,115,65,50,0,0,0,0,0,0,6,0,6
1500000US511650105002,511650105002,"Block Group 2, Census Tract 105, Rockingham County, Virginia",477,416,49,5,44,12,0,12,0,0,0,0,0,0
1500000US511650106001,511650106001,"Block Group 1, Census Tract 106, Rockingham County, Virginia",775,759,11,0,11,5,0,5,0,0,0,0,0,0
1500000US511650106002,511650106002,"Block Group 2, Census Tract 106, Rockingham County, Virginia",503,484,0,0,0,19,0,19,0,0,0,0,0,0
1500000US511650107001,511650107001,"Block Group 1, Census Tract 107, Rockingham County, Virginia",450,423,16,0,16,11,0,11,0,0,0,0,0,0
1500000US511650107002,511650107002,"Block Group 2, Census Tract 107, Rockingham County, Virginia",525,469,0,0,0,40,0,40,16,0,16,0,0,0
1500000US511650108001,511650108001,"Block Group 1, Census Tract 108, Rockingham County, Virginia",538,495,22,3,19,18,3,15,3,0,3,0,0,0
1500000US511650108002,511650108002,"Block Group 2, Census Tract 108, Rockingham County, Virginia",919,870,27,13,14,19,4,15,3,0,3,0,0,0
1500000US511650108003,511650108003,"Block Group 3, Census Tract 108, Rockingham County, Virginia",626,582,17,0,17,27,3,24,0,0,0,0,0,0
1500000US511650109001,511650109001,"Block Group 1, Census Tract 109, Rockingham County, Virginia",388,371,7,0,7,10,0,10,0,0,0,0,0,0
1500000US511650109002,511650109002,"Block Group 2, Census Tract 109, Rockingham County, Virginia",534,517,16,9,7,1,0,1,0,0,0,0,0,0
1500000US511650110001,511650110001,"Block Group 1, Census Tract 110, Rockingham County, Virginia",643,615,17,0,17,11,0,11,0,0,0,0,0,0
1500000US511650110002,511650110002,"Block Group 2, Census Tract 110, Rockingham County, Virginia",252,252,0,0,0,0,0,0,0,0,0,0,0,0
1500000US511650110003,511650110003,"Block Group 3, Census Tract 110, Rockingham County, Virginia",288,279,0,0,0,0,0,0,0,0,0,9,0,9
1500000US511650111001,511650111001,"Block Group 1, Census Tract 111, Rockingham County, Virginia",335,325,3,0,3,7,7,0,0,0,0,0,0,0
1500000US511650111002,511650111002,"Block Group 2, Census Tract 111, Rockingham County, Virginia",348,343,5,0,5,0,0,0,0,0,0,0,0,0
1500000US511650111003,511650111003,"Block Group 3, Census Tract 111, Rockingham County, Virginia",484,452,27,0,27,0,0,0,5,0,5,0,0,0
1500000US511650112001,511650112001,"Block Group 1, Census Tract 112, Rockingham County, Virginia",406,366,18,0,18,22,0,22,0,0,0,0,0,0
1500000US511650112002,511650112002,"Block Group 2, Census Tract 112, Rockingham County, Virginia",797,751,39,0,39,7,0,7,0,0,0,0,0,0
1500000US511650112003,511650112003,"Block Group 3, Census Tract 112, Rockingham County, Virginia",429,413,16,0,16,0,0,0,0,0,0,0,0,0
1500000US511650114001,511650114001,"Block Group 1, Census Tract 114, Rockingham County, Virginia",233,209,0,0,0,24,14,10,0,0,0,0,0,0
1500000US511650114002,511650114002,"Block Group 2, Census Tract 114, Rockingham County, Virginia",769,632,93,47,46,32,0,32,12,6,6,0,0,0
1500000US511650114003,511650114003,"Block Group 3, Census Tract 114, Rockingham County, Virginia",367,325,6,1,5,34,16,18,2,0,2,0,0,0
1500000US511650114004,511650114004,"Block Group 4, Census Tract 114, Rockingham County, Virginia",312,280,24,16,8,8,3,5,0,0,0,0,0,0
1500000US511650115001,511650115001,"Block Group 1, Census Tract 115, Rockingham County, Virginia",1076,993,62,14,48,21,5,16,0,0,0,0,0,0
1500000US511650115002,511650115002,"Block Group 2, Census Tract 115, Rockingham County, Virginia",788,739,16,3,13,33,4,29,0,0,0,0,0,0
1500000US511650116001,511650116001,"Block Group 1, Census Tract 116, Rockingham County, Virginia",301,267,16,10,6,18,0,18,0,0,0,0,0,0
1500000US511650116002,511650116002,"Block Group 2, Census Tract 116, Rockingham County, Virginia",358,356,0,0,0,2,0,2,0,0,0,0,0,0
1500000US511650117001,511650117001,"Block Group 1, Census Tract 117, Rockingham County, Virginia",880,774,75,22,53,31,7,24,0,0,0,0,0,0
1500000US511650117002,511650117002,"Block Group 2, Census Tract 117, Rockingham County, Virginia",270,247,0,0,0,23,0,23,0,0,0,0,0,0
1500000US511650118001,511650118001,"Block Group 1, Census Tract 118, Rockingham County, Virginia",396,385,6,0,6,5,0,5,0,0,0,0,0,0
1500000US511650118002,511650118002,"Block Group 2, Census Tract 118, Rockingham County, Virginia",644,602,22,0,22,20,0,20,0,0,0,0,0,0
1500000US511650118003,511650118003,"Block Group 3, Census Tract 118, Rockingham County, Virginia",903,832,43,7,36,16,0,16,5,0,5,7,0,7
1500000US511650119001,511650119001,"Block Group 1, Census Tract 119, Rockingham County, Virginia",468,454,14,0,14,0,0,0,0,0,0,0,0,0
1500000US511650119002,511650119002,"Block Group 2, Census Tract 119, Rockingham County, Virginia",440,428,5,0,5,7,0,7,0,0,0,0,0,0
1500000US511650120001,511650120001,"Block Group 1, Census Tract 120, Rockingham County, Virginia",386,360,11,4,7,15,0,15,0,0,0,0,0,0
1500000US511650120002,511650120002,"Block Group 2, Census Tract 120, Rockingham County, Virginia",575,551,17,0,17,7,0,7,0,0,0,0,0,0
1500000US511650120003,511650120003,"Block Group 3, Census Tract 120, Rockingham County, Virginia",831,797,25,0,25,9,0,9,0,0,0,0,0,0
1500000US511679901001,511679901001,"Block Group 1, Census Tract 9901, Russell County, Virginia",587,581,0,0,0,6,0,6,0,0,0,0,0,0
1500000US511679901002,511679901002,"Block Group 2, Census Tract 9901, Russell County, Virginia",477,477,0,0,0,0,0,0,0,0,0,0,0,0
1500000US511679901003,511679901003,"Block Group 3, Census Tract 9901, Russell County, Virginia",411,410,1,0,1,0,0,0,0,0,0,0,0,0
1500000US511679901004,511679901004,"Block Group 4, Census Tract 9901, Russell County, Virginia",273,258,13,0,13,2,0,2,0,0,0,0,0,0
1500000US511679901005,511679901005,"Block Group 5, Census Tract 9901, Russell County, Virginia",359,332,7,0,7,12,0,12,8,0,8,0,0,0
1500000US511679902001,511679902001,"Block Group 1, Census Tract 9902, Russell County, Virginia",279,273,6,0,6,0,0,0,0,0,0,0,0,0
1500000US511679902002,511679902002,"Block Group 2, Census Tract 9902, Russell County, Virginia",230,221,9,0,9,0,0,0,0,0,0,0,0,0
1500000US511679902003,511679902003,"Block Group 3, Census Tract 9902, Russell County, Virginia",299,296,1,0,1,0,0,0,2,0,2,0,0,0
1500000US511679902004,511679902004,"Block Group 4, Census Tract 9902, Russell County, Virginia",277,260,0,0,0,9,0,9,8,0,8,0,0,0
1500000US511679902005,511679902005,"Block Group 5, Census Tract 9902, Russell County, Virginia",737,699,29,0,29,9,0,9,0,0,0,0,0,0
1500000US511679902006,511679902006,"Block Group 6, Census Tract 9902, Russell County, Virginia",482,469,8,0,8,5,0,5,0,0,0,0,0,0
1500000US511679903001,511679903001,"Block Group 1, Census Tract 9903, Russell County, Virginia",479,463,16,0,16,0,0,0,0,0,0,0,0,0
1500000US511679903002,511679903002,"Block Group 2, Census Tract 9903, Russell County, Virginia",360,360,0,0,0,0,0,0,0,0,0,0,0,0
1500000US511679903003,511679903003,"Block Group 3, Census Tract 9903, Russell County, Virginia",317,299,18,0,18,0,0,0,0,0,0,0,0,0
1500000US511679903004,511679903004,"Block Group 4, Census Tract 9903, Russell County, Virginia",454,449,5,0,5,0,0,0,0,0,0,0,0,0
1500000US511679904001,511679904001,"Block Group 1, Census Tract 9904, Russell County, Virginia",531,514,9,0,9,8,0,8,0,0,0,0,0,0
1500000US511679904002,511679904002,"Block Group 2, Census Tract 9904, Russell County, Virginia",630,620,0,0,0,10,0,10,0,0,0,0,0,0
1500000US511679904003,511679904003,"Block Group 3, Census Tract 9904, Russell County, Virginia",488,486,0,0,0,2,0,2,0,0,0,0,0,0
1500000US511679904004,511679904004,"Block Group 4, Census Tract 9904, Russell County, Virginia",331,297,16,0,16,4,0,4,8,0,8,6,0,6
1500000US511679904005,511679904005,"Block Group 5, Census Tract 9904, Russell County, Virginia",345,329,0,0,0,16,0,16,0,0,0,0,0,0
1500000US511679904006,511679904006,"Block Group 6, Census Tract 9904, Russell County, Virginia",635,612,0,0,0,23,0,23,0,0,0,0,0,0
1500000US511679904007,511679904007,"Block Group 7, Census Tract 9904, Russell County, Virginia",333,320,13,3,10,0,0,0,0,0,0,0,0,0
1500000US511679905001,511679905001,"Block Group 1, Census Tract 9905, Russell County, Virginia",252,244,8,0,8,0,0,0,0,0,0,0,0,0
1500000US511679905002,511679905002,"Block Group 2, Census Tract 9905, Russell County, Virginia",259,252,7,2,5,0,0,0,0,0,0,0,0,0
1500000US511679905003,511679905003,"Block Group 3, Census Tract 9905, Russell County, Virginia",403,387,11,0,11,5,0,5,0,0,0,0,0,0
1500000US511679906001,511679906001,"Block Group 1, Census Tract 9906, Russell County, Virginia",295,288,0,0,0,7,0,7,0,0,0,0,0,0
1500000US511679906002,511679906002,"Block Group 2, Census Tract 9906, Russell County, Virginia",413,403,4,4,0,6,0,6,0,0,0,0,0,0
1500000US511679906003,511679906003,"Block Group 3, Census Tract 9906, Russell County, Virginia",506,467,19,0,19,15,0,15,5,0,5,0,0,0
1500000US511679906004,511679906004,"Block Group 4, Census Tract 9906, Russell County, Virginia",324,318,0,0,0,6,0,6,0,0,0,0,0,0
1500000US511690301001,511690301001,"Block Group 1, Census Tract 301, Scott County, Virginia",540,526,9,0,9,5,0,5,0,0,0,0,0,0
1500000US511690301002,511690301002,"Block Group 2, Census Tract 301, Scott County, Virginia",597,583,0,0,0,14,0,14,0,0,0,0,0,0
1500000US511690301003,511690301003,"Block Group 3, Census Tract 301, Scott County, Virginia",482,469,6,0,6,7,0,7,0,0,0,0,0,0
1500000US511690302001,511690302001,"Block Group 1, Census Tract 302, Scott County, Virginia",445,432,13,8,5,0,0,0,0,0,0,0,0,0
1500000US511690302002,511690302002,"Block Group 2, Census Tract 302, Scott County, Virginia",460,449,7,0,7,4,0,4,0,0,0,0,0,0
1500000US511690302003,511690302003,"Block Group 3, Census Tract 302, Scott County, Virginia",415,415,0,0,0,0,0,0,0,0,0,0,0,0
1500000US511690302004,511690302004,"Block Group 4, Census Tract 302, Scott County, Virginia",291,278,0,0,0,8,0,8,5,0,5,0,0,0
1500000US511690303001,511690303001,"Block Group 1, Census Tract 303, Scott County, Virginia",344,337,5,5,0,2,0,2,0,0,0,0,0,0
1500000US511690303002,511690303002,"Block Group 2, Census Tract 303, Scott County, Virginia",621,603,8,0,8,10,0,10,0,0,0,0,0,0
1500000US511690303003,511690303003,"Block Group 3, Census Tract 303, Scott County, Virginia",597,592,5,0,5,0,0,0,0,0,0,0,0,0
1500000US511690304001,511690304001,"Block Group 1, Census Tract 304, Scott County, Virginia",470,463,7,0,7,0,0,0,0,0,0,0,0,0
1500000US511690304002,511690304002,"Block Group 2, Census Tract 304, Scott County, Virginia",584,577,0,0,0,7,0,7,0,0,0,0,0,0
1500000US511690304003,511690304003,"Block Group 3, Census Tract 304, Scott County, Virginia",582,565,8,5,3,9,0,9,0,0,0,0,0,0
1500000US511690305001,511690305001,"Block Group 1, Census Tract 305, Scott County, Virginia",537,520,17,0,17,0,0,0,0,0,0,0,0,0
1500000US511690305002,511690305002,"Block Group 2, Census Tract 305, Scott County, Virginia",642,636,0,0,0,0,0,0,6,0,6,0,0,0
1500000US511690305003,511690305003,"Block Group 3, Census Tract 305, Scott County, Virginia",531,531,0,0,0,0,0,0,0,0,0,0,0,0
1500000US511690306001,511690306001,"Block Group 1, Census Tract 306, Scott County, Virginia",263,255,4,0,4,4,0,4,0,0,0,0,0,0
1500000US511690306002,511690306002,"Block Group 2, Census Tract 306, Scott County, Virginia",617,612,0,0,0,5,0,5,0,0,0,0,0,0
1500000US511690306003,511690306003,"Block Group 3, Census Tract 306, Scott County, Virginia",447,426,12,0,12,9,0,9,0,0,0,0,0,0
1500000US511690306004,511690306004,"Block Group 4, Census Tract 306, Scott County, Virginia",386,371,11,0,11,4,0,4,0,0,0,0,0,0
1500000US511710401001,511710401001,"Block Group 1, Census Tract 401, Shenandoah County, Virginia",883,867,0,0,0,16,0,16,0,0,0,0,0,0
1500000US511710401002,511710401002,"Block Group 2, Census Tract 401, Shenandoah County, Virginia",644,623,0,0,0,21,0,21,0,0,0,0,0,0
1500000US511710401003,511710401003,"Block Group 3, Census Tract 401, Shenandoah County, Virginia",755,733,14,0,14,8,0,8,0,0,0,0,0,0
1500000US511710401004,511710401004,"Block Group 4, Census Tract 401, Shenandoah County, Virginia",361,361,0,0,0,0,0,0,0,0,0,0,0,0
1500000US511710402001,511710402001,"Block Group 1, Census Tract 402, Shenandoah County, Virginia",538,513,19,0,19,6,0,6,0,0,0,0,0,0
1500000US511710402002,511710402002,"Block Group 2, Census Tract 402, Shenandoah County, Virginia",588,559,23,10,13,6,0,6,0,0,0,0,0,0
1500000US511710402003,511710402003,"Block Group 3, Census Tract 402, Shenandoah County, Virginia",952,871,31,0,31,45,0,45,0,0,0,5,0,5
1500000US511710403001,511710403001,"Block Group 1, Census Tract 403, Shenandoah County, Virginia",717,679,25,0,25,13,0,13,0,0,0,0,0,0
1500000US511710403002,511710403002,"Block Group 2, Census Tract 403, Shenandoah County, Virginia",554,536,18,0,18,0,0,0,0,0,0,0,0,0
1500000US511710404001,511710404001,"Block Group 1, Census Tract 404, Shenandoah County, Virginia",289,284,0,0,0,5,0,5,0,0,0,0,0,0
1500000US511710404002,511710404002,"Block Group 2, Census Tract 404, Shenandoah County, Virginia",508,467,35,0,35,6,0,6,0,0,0,0,0,0
1500000US511710405001,511710405001,"Block Group 1, Census Tract 405, Shenandoah County, Virginia",514,497,17,0,17,0,0,0,0,0,0,0,0,0
1500000US511710405002,511710405002,"Block Group 2, Census Tract 405, Shenandoah County, Virginia",551,484,60,18,42,7,0,7,0,0,0,0,0,0
1500000US511710405003,511710405003,"Block Group 3, Census Tract 405, Shenandoah County, Virginia",1080,1006,61,28,33,13,7,6,0,0,0,0,0,0
1500000US511710405004,511710405004,"Block Group 4, Census Tract 405, Shenandoah County, Virginia",418,396,22,9,13,0,0,0,0,0,0,0,0,0
1500000US511710405005,511710405005,"Block Group 5, Census Tract 405, Shenandoah County, Virginia",417,393,16,0,16,0,0,0,8,0,8,0,0,0
1500000US511710406001,511710406001,"Block Group 1, Census Tract 406, Shenandoah County, Virginia",376,333,25,3,22,11,0,11,7,0,7,0,0,0
1500000US511710406002,511710406002,"Block Group 2, Census Tract 406, Shenandoah County, Virginia",552,506,32,10,22,9,2,7,0,0,0,5,0,5
1500000US511710406003,511710406003,"Block Group 3, Census Tract 406, Shenandoah County, Virginia",357,340,11,0,11,6,0,6,0,0,0,0,0,0
1500000US511710407001,511710407001,"Block Group 1, Census Tract 407, Shenandoah County, Virginia",516,446,60,34,26,8,0,8,2,0,2,0,0,0
1500000US511710407002,511710407002,"Block Group 2, Census Tract 407, Shenandoah County, Virginia",492,476,15,5,10,0,0,0,1,0,1,0,0,0
1500000US511710407003,511710407003,"Block Group 3, Census Tract 407, Shenandoah County, Virginia",564,520,24,0,24,20,0,20,0,0,0,0,0,0
1500000US511710408001,511710408001,"Block Group 1, Census Tract 408, Shenandoah County, Virginia",704,632,49,16,33,21,6,15,0,0,0,2,0,2
1500000US511710408002,511710408002,"Block Group 2, Census Tract 408, Shenandoah County, Virginia",573,518,17,8,9,30,0,30,8,0,8,0,0,0
1500000US511710408003,511710408003,"Block Group 3, Census Tract 408, Shenandoah County, Virginia",381,360,14,0,14,7,7,0,0,0,0,0,0,0
1500000US511739901001,511739901001,"Block Group 1, Census Tract 9901, Smyth County, Virginia",332,332,0,0,0,0,0,0,0,0,0,0,0,0
1500000US511739901002,511739901002,"Block Group 2, Census Tract 9901, Smyth County, Virginia",418,404,0,0,0,14,0,14,0,0,0,0,0,0
1500000US511739901003,511739901003,"Block Group 3, Census Tract 9901, Smyth County, Virginia",294,275,19,0,19,0,0,0,0,0,0,0,0,0
1500000US511739901004,511739901004,"Block Group 4, Census Tract 9901, Smyth County, Virginia",347,330,7,0,7,0,0,0,10,0,10,0,0,0
1500000US511739902001,511739902001,"Block Group 1, Census Tract 9902, Smyth County, Virginia",501,476,20,0,20,0,0,0,0,0,0,5,0,5
1500000US511739902002,511739902002,"Block Group 2, Census Tract 9902, Smyth County, Virginia",385,375,0,0,0,10,0,10,0,0,0,0,0,0
1500000US511739902003,511739902003,"Block Group 3, Census Tract 9902, Smyth County, Virginia",662,625,15,0,15,22,0,22,0,0,0,0,0,0
1500000US511739902004,511739902004,"Block Group 4, Census Tract 9902, Smyth County, Virginia",509,485,7,0,7,12,0,12,0,0,0,5,0,5
1500000US511739903001,511739903001,"Block Group 1, Census Tract 9903, Smyth County, Virginia",416,416,0,0,0,0,0,0,0,0,0,0,0,0
1500000US511739903002,511739903002,"Block Group 2, Census Tract 9903, Smyth County, Virginia",480,450,7,0,7,7,0,7,10,0,10,6,0,6
1500000US511739903003,511739903003,"Block Group 3, Census Tract 9903, Smyth County, Virginia",461,431,30,0,30,0,0,0,0,0,0,0,0,0
1500000US511739903004,511739903004,"Block Group 4, Census Tract 9903, Smyth County, Virginia",512,470,7,7,0,25,0,25,0,0,0,10,0,10
1500000US511739903005,511739903005,"Block Group 5, Census Tract 9903, Smyth County, Virginia",344,320,24,0,24,0,0,0,0,0,0,0,0,0
1500000US511739903006,511739903006,"Block Group 6, Census Tract 9903, Smyth County, Virginia",542,505,24,0,24,8,0,8,5,5,0,0,0,0
1500000US511739903007,511739903007,"Block Group 7, Census Tract 9903, Smyth County, Virginia",319,311,8,0,8,0,0,0,0,0,0,0,0,0
1500000US511739904001,511739904001,"Block Group 1, Census Tract 9904, Smyth County, Virginia",383,370,0,0,0,13,0,13,0,0,0,0,0,0
1500000US511739904002,511739904002,"Block Group 2, Census Tract 9904, Smyth County, Virginia",486,481,5,0,5,0,0,0,0,0,0,0,0,0
1500000US511739905001,511739905001,"Block Group 1, Census Tract 9905, Smyth County, Virginia",452,437,15,0,15,0,0,0,0,0,0,0,0,0
1500000US511739905002,511739905002,"Block Group 2, Census Tract 9905, Smyth County, Virginia",537,537,0,0,0,0,0,0,0,0,0,0,0,0
1500000US511739906001,511739906001,"Block Group 1, Census Tract 9906, Smyth County, Virginia",344,338,6,0,6,0,0,0,0,0,0,0,0,0
1500000US511739906002,511739906002,"Block Group 2, Census Tract 9906, Smyth County, Virginia",417,401,16,0,16,0,0,0,0,0,0,0,0,0
1500000US511739906003,511739906003,"Block Group 3, Census Tract 9906, Smyth County, Virginia",760,727,23,0,23,10,0,10,0,0,0,0,0,0
1500000US511739907001,511739907001,"Block Group 1, Census Tract 9907, Smyth County, Virginia",525,513,10,0,10,0,0,0,2,0,2,0,0,0
1500000US511739907002,511739907002,"Block Group 2, Census Tract 9907, Smyth County, Virginia",413,400,9,0,9,4,0,4,0,0,0,0,0,0
1500000US511739907003,511739907003,"Block Group 3, Census Tract 9907, Smyth County, Virginia",489,465,14,0,14,10,0,10,0,0,0,0,0,0
